id,datetime
31555,2020-10-20 11:55:00
31554,2020-10-20 07:55:00
31550,2020-10-19 19:55:00
31547,2020-10-19 15:55:00
31544,2020-10-19 11:55:00
31541,2020-10-19 07:55:00
31540,2020-10-18 19:55:00
31539,2020-10-18 15:55:00
31538,2020-10-18 11:55:00
31537,2020-10-18 07:55:00
31535,2020-10-17 19:55:00
31533,2020-10-17 15:55:00
31531,2020-10-17 11:55:00
31529,2020-10-17 07:55:00
31497,2020-10-16 19:55:00
31495,2020-10-16 15:55:00
31487,2020-10-16 11:55:00
31480,2020-10-16 07:55:00
31473,2020-10-15 19:55:00
31465,2020-10-15 15:55:00
31464,2020-10-15 11:55:00
31463,2020-10-15 07:55:00
31461,2020-10-14 19:55:00
31459,2020-10-14 15:55:00
31454,2020-10-14 11:55:00
31449,2020-10-14 07:55:00
31448,2020-10-13 19:55:00
31446,2020-10-13 17:55:00
31442,2020-10-13 15:55:00
31439,2020-10-13 13:55:00
31437,2020-10-13 11:55:00
31436,2020-10-13 09:55:00
31433,2020-10-13 07:55:00
31415,2020-10-12 19:55:00
31414,2020-10-12 17:55:00
31409,2020-10-12 15:55:00
31404,2020-10-12 13:55:00
31403,2020-10-12 11:55:00
31398,2020-10-12 09:55:00
31391,2020-10-12 07:55:00
31390,2020-10-11 19:55:00
31389,2020-10-11 17:55:00
31388,2020-10-11 15:55:00
31387,2020-10-11 13:55:00
31384,2020-10-11 11:55:00
31381,2020-10-11 09:55:00
31379,2020-10-11 07:55:00
31375,2020-10-10 19:55:00
31374,2020-10-10 17:55:00
31370,2020-10-10 15:55:00
31369,2020-10-10 13:55:00
31368,2020-10-10 11:55:00
31366,2020-10-10 09:55:00
31364,2020-10-10 07:55:00
31356,2020-10-09 19:55:00
31354,2020-10-09 17:55:00
31351,2020-10-09 15:55:00
31345,2020-10-09 13:55:00
31342,2020-10-09 11:55:00
31336,2020-10-09 09:55:00
31332,2020-10-09 07:55:00
31326,2020-10-08 19:55:00
31324,2020-10-08 17:55:00
31322,2020-10-08 15:55:00
31319,2020-10-08 13:55:00
31316,2020-10-08 11:55:00
31315,2020-10-08 09:55:00
31313,2020-10-08 07:55:00
31269,2020-10-07 20:35:00
31267,2020-10-07 19:35:00
31266,2020-10-07 19:10:00
31264,2020-10-07 17:35:00
31262,2020-10-07 16:35:00
31260,2020-10-07 15:35:00
31259,2020-10-07 14:35:00
31258,2020-10-07 13:35:00
31256,2020-10-07 12:35:00
31253,2020-10-07 11:35:00
31248,2020-10-07 10:35:00
31246,2020-10-07 09:35:00
31244,2020-10-07 08:35:00
31240,2020-10-07 07:35:00
31237,2020-10-06 20:35:00
31236,2020-10-06 19:35:00
31233,2020-10-06 18:35:00
31225,2020-10-06 17:35:00
31223,2020-10-06 16:35:00
31221,2020-10-06 15:35:00
31220,2020-10-06 14:35:00
31219,2020-10-06 13:35:00
31217,2020-10-06 12:35:00
31212,2020-10-06 11:35:00
31210,2020-10-06 10:35:00
31207,2020-10-06 09:35:00
31204,2020-10-06 08:35:00
31201,2020-10-06 07:35:00
31182,2020-10-05 20:35:00
31179,2020-10-05 19:35:00
31178,2020-10-05 18:35:00
31176,2020-10-05 17:35:00
31175,2020-10-05 16:35:00
31171,2020-10-05 16:10:00
31168,2020-10-05 14:35:00
31166,2020-10-05 13:35:00
31162,2020-10-05 12:35:00
31159,2020-10-05 11:35:00
31157,2020-10-05 10:35:00
31156,2020-10-05 09:35:00
31124,2020-10-05 09:19:52
31104,2020-10-04 19:45:00
31101,2020-10-04 15:45:00
31100,2020-10-04 11:45:00
31098,2020-10-04 07:45:00
31095,2020-10-03 19:45:00
31091,2020-10-03 15:45:00
31089,2020-10-03 11:45:00
31084,2020-10-03 07:45:00
31082,2020-10-02 19:45:00
31078,2020-10-02 15:45:00
31070,2020-10-02 11:45:00
31062,2020-10-02 07:45:00
31060,2020-10-01 19:45:00
31057,2020-10-01 15:45:00
31052,2020-10-01 11:45:00
31051,2020-10-01 07:45:00
31048,2020-09-30 19:45:00
31047,2020-09-30 15:45:00
31043,2020-09-30 11:45:00
31020,2020-09-30 07:45:00
31014,2020-09-29 19:45:00
31009,2020-09-29 15:45:00
31004,2020-09-29 11:45:00
30999,2020-09-29 07:45:00
30995,2020-09-28 19:45:00
30992,2020-09-28 15:45:00
30982,2020-09-28 11:45:00
30977,2020-09-28 07:45:00
30975,2020-09-27 19:45:00
30974,2020-09-27 15:45:00
30973,2020-09-27 11:45:00
30961,2020-09-27 07:45:00
30938,2020-09-26 19:35:00
30937,2020-09-26 15:35:00
30935,2020-09-26 11:35:00
30929,2020-09-26 07:35:00
30928,2020-09-25 19:35:00
30926,2020-09-25 15:35:00
30920,2020-09-25 11:35:00
30909,2020-09-25 07:35:00
30902,2020-09-24 17:35:00
30896,2020-09-24 13:35:00
30890,2020-09-24 09:35:00
30882,2020-09-23 17:35:00
30880,2020-09-23 13:35:00
30877,2020-09-23 09:35:00
30873,2020-09-22 17:35:00
30864,2020-09-22 13:35:00
30852,2020-09-22 09:35:00
30845,2020-09-21 17:35:00
30842,2020-09-21 13:35:00
30836,2020-09-21 09:35:00
30826,2020-09-20 17:35:00
30823,2020-09-20 13:35:00
30822,2020-09-20 09:35:00
30821,2020-09-19 17:35:00
30817,2020-09-19 13:35:00
30812,2020-09-19 09:35:00
30801,2020-09-18 13:25:00
30798,2020-09-18 11:25:00
30793,2020-09-18 09:25:00
30785,2020-09-17 17:25:00
30782,2020-09-17 15:25:00
30781,2020-09-17 13:25:00
30779,2020-09-17 11:25:00
30778,2020-09-17 09:25:00
30775,2020-09-16 17:25:00
30774,2020-09-16 15:25:00
30773,2020-09-16 13:25:00
30771,2020-09-16 11:25:00
30767,2020-09-16 09:25:00
30735,2020-09-15 11:25:00
30730,2020-09-15 09:25:00
30728,2020-09-15 07:25:00
30727,2020-09-14 19:25:00
30726,2020-09-14 17:25:00
30724,2020-09-14 15:25:00
30723,2020-09-14 13:25:00
30722,2020-09-14 11:25:00
30721,2020-09-14 09:25:00
30718,2020-09-14 07:25:00
30716,2020-09-13 19:25:00
30715,2020-09-13 17:25:00
30714,2020-09-13 15:25:00
30713,2020-09-13 13:25:00
30712,2020-09-13 11:25:00
30711,2020-09-13 09:25:00
30708,2020-09-13 07:25:00
30707,2020-09-13 07:21:38
30689,2020-09-12 19:25:00
30687,2020-09-12 17:25:00
30686,2020-09-12 15:25:00
30685,2020-09-12 13:25:00
30684,2020-09-12 11:25:00
30683,2020-09-12 09:25:00
30681,2020-09-12 07:25:00
30679,2020-09-11 19:25:00
30678,2020-09-11 17:25:00
30676,2020-09-11 15:25:00
30675,2020-09-11 13:25:00
30670,2020-09-11 11:25:00
30667,2020-09-11 09:25:00
30662,2020-09-10 19:25:00
30661,2020-09-10 17:25:00
30660,2020-09-10 15:25:00
30659,2020-09-10 13:25:00
30657,2020-09-10 11:25:00
30656,2020-09-10 09:25:00
30648,2020-09-09 11:25:00
30607,2020-09-08 11:25:00
30601,2020-09-07 11:25:00
30589,2020-09-06 11:25:00
30586,2020-09-05 19:25:00
30585,2020-09-05 17:25:00
30582,2020-09-05 15:25:00
30581,2020-09-05 13:25:00
30580,2020-09-05 11:25:00
30577,2020-09-05 08:25:00
30567,2020-09-04 14:25:00
30562,2020-09-04 11:25:00
30560,2020-09-04 08:25:00
30548,2020-09-03 13:55:00
30546,2020-09-03 11:55:00
30545,2020-09-03 09:55:00
30544,2020-09-03 07:55:00
30543,2020-09-02 19:55:00
30542,2020-09-02 17:55:00
30541,2020-09-02 15:55:00
30540,2020-09-02 13:55:00
30539,2020-09-02 11:55:00
30538,2020-09-02 09:55:00
30527,2020-09-02 07:55:00
30523,2020-09-01 12:25:00
30508,2020-08-28 12:50:00
30495,2020-07-10 12:45:00
30492,2020-07-09 12:35:00
30491,2020-07-08 12:35:00
30489,2020-07-07 12:35:00
30488,2020-07-06 12:35:00
30486,2020-07-05 12:35:00
30485,2020-07-05 07:37:22
30482,2020-07-04 12:35:00
30481,2020-07-03 12:35:00
30475,2020-07-02 12:35:00
30473,2020-07-01 12:35:00
30472,2020-06-30 12:35:00
30470,2020-06-29 12:35:00
30469,2020-06-28 12:35:00
30467,2020-06-27 12:35:00
30464,2020-06-26 12:35:00
30463,2020-06-25 12:35:00
30462,2020-06-24 12:35:00
30459,2020-06-23 12:35:00
30458,2020-06-22 12:35:00
30457,2020-06-21 12:35:00
30445,2020-06-21 07:01:58
30442,2020-06-20 12:35:00
30439,2020-06-19 12:35:00
30438,2020-06-18 12:35:00
30435,2020-06-17 12:35:00
30434,2020-06-16 16:35:00
30433,2020-06-16 10:35:00
30423,2020-06-15 16:35:00
30422,2020-06-15 10:35:00
30419,2020-06-14 16:35:00
30417,2020-06-14 10:35:00
30415,2020-06-13 16:35:00
30414,2020-06-13 10:35:00
30411,2020-06-12 16:35:00
30408,2020-06-12 10:35:00
30406,2020-06-11 16:35:00
30404,2020-06-11 10:35:00
30401,2020-06-10 16:35:00
30399,2020-06-10 10:35:00
30396,2020-06-09 16:35:00
30395,2020-06-09 10:35:00
30393,2020-06-08 16:35:00
30390,2020-06-08 10:35:00
30389,2020-06-07 17:35:00
30387,2020-06-07 13:35:00
30385,2020-06-07 09:35:00
30366,2020-06-06 17:35:00
30365,2020-06-06 13:35:00
30363,2020-06-06 09:35:00
30361,2020-06-05 17:35:00
30360,2020-06-05 13:35:00
30358,2020-06-05 09:35:00
30356,2020-06-04 17:35:00
30355,2020-06-04 13:35:00
30352,2020-06-04 09:35:00
30346,2020-06-03 17:35:00
30345,2020-06-03 13:35:00
30343,2020-06-03 09:35:00
30341,2020-06-02 17:35:00
30338,2020-06-02 13:35:00
30333,2020-06-02 09:35:00
30316,2020-06-01 17:35:00
30313,2020-06-01 13:35:00
30312,2020-06-01 09:35:00
30311,2020-05-31 17:35:00
30310,2020-05-31 13:35:00
30309,2020-05-31 09:35:00
30301,2020-05-30 17:35:00
30300,2020-05-30 13:35:00
30298,2020-05-30 09:35:00
30296,2020-05-29 17:35:00
30294,2020-05-29 13:35:00
30292,2020-05-29 09:35:00
30284,2020-05-28 17:35:00
30282,2020-05-28 13:35:00
30281,2020-05-28 09:35:00
30280,2020-05-27 17:35:00
30279,2020-05-27 13:35:00
30273,2020-05-27 09:35:00
30260,2020-05-26 17:35:00
30258,2020-05-26 13:35:00
30255,2020-05-26 09:35:01
30254,2020-05-25 17:35:02
30253,2020-05-25 13:35:01
30250,2020-05-25 09:35:03
30248,2020-05-24 17:35:05
30246,2020-05-24 13:35:02
30245,2020-05-24 09:35:05
30243,2020-05-23 17:45:02
30242,2020-05-23 17:35:08
30239,2020-05-23 13:45:00
30238,2020-05-23 13:35:01
30236,2020-05-23 09:45:00
30235,2020-05-23 09:35:01
30217,2020-05-22 17:45:00
30216,2020-05-22 13:45:00
30214,2020-05-22 09:45:00
30213,2020-05-21 17:45:00
30210,2020-05-21 13:45:03
30207,2020-05-21 09:45:02
30206,2020-05-20 17:45:00
30205,2020-05-20 13:45:00
30204,2020-05-20 09:45:00
30200,2020-05-19 17:35:00
30198,2020-05-19 13:35:00
30194,2020-05-19 09:35:00
30180,2020-05-18 17:35:00
30179,2020-05-18 13:35:00
30176,2020-05-18 09:35:00
30175,2020-05-17 17:35:00
30174,2020-05-17 13:35:00
30171,2020-05-17 09:35:00
30163,2020-05-16 17:35:00
30162,2020-05-16 13:35:00
30157,2020-05-16 09:35:00
30155,2020-05-15 17:35:00
30154,2020-05-15 13:35:00
30153,2020-05-15 09:35:00
30149,2020-05-14 17:35:00
30147,2020-05-14 13:35:00
30146,2020-05-14 09:35:00
30133,2020-05-13 17:35:00
30132,2020-05-13 13:35:00
30130,2020-05-13 09:35:00
30128,2020-05-12 17:35:00
30127,2020-05-12 11:35:00
30118,2020-05-11 17:35:00
30114,2020-05-11 11:35:00
30112,2020-05-10 17:35:00
30111,2020-05-10 11:35:00
30103,2020-05-09 15:30:00
30102,2020-05-09 10:30:00
30101,2020-05-08 16:30:00
30099,2020-05-08 10:30:00
30096,2020-05-07 16:30:00
30089,2020-05-07 10:30:00
30087,2020-05-06 16:30:00
30085,2020-05-06 10:30:00
30079,2020-05-05 16:30:00
30077,2020-05-05 10:30:00
30075,2020-05-04 16:30:00
30073,2020-05-04 10:30:00
30072,2020-05-03 16:30:00
30071,2020-05-03 10:30:00
30069,2020-05-02 16:30:00
30068,2020-05-02 10:30:00
30067,2020-05-01 15:25:00
30066,2020-05-01 11:25:00
30050,2020-04-30 15:25:00
30048,2020-04-30 11:25:00
30046,2020-04-29 15:25:00
30040,2020-04-29 11:25:00
30036,2020-04-28 17:25:00
30026,2020-04-28 11:25:00
30011,2020-04-27 17:25:00
30009,2020-04-27 11:25:00
30005,2020-04-26 17:25:00
30004,2020-04-26 11:25:00
30002,2020-04-25 17:25:00
30001,2020-04-25 11:25:00
29998,2020-04-24 17:25:00
29995,2020-04-24 11:25:00
29992,2020-04-23 17:25:00
29991,2020-04-23 11:25:00
29986,2020-04-22 17:25:00
29981,2020-04-22 11:25:00
29977,2020-04-21 17:25:00
29975,2020-04-21 11:45:00
29974,2020-04-21 11:25:00
29951,2020-04-20 11:45:00
29949,2020-04-19 11:45:00
29913,2020-04-18 11:45:00
29912,2020-04-17 17:45:00
29895,2020-04-16 11:45:00
29887,2020-04-15 11:45:00
29884,2020-04-14 11:45:00
29879,2020-04-13 11:45:00
29873,2020-04-12 11:45:00
29871,2020-04-11 11:45:00
29853,2020-04-10 11:45:00
29848,2020-04-09 11:45:00
29842,2020-04-08 11:45:00
29832,2020-04-07 11:45:00
29825,2020-04-06 11:45:00
29819,2020-04-05 11:45:00
29818,2020-04-04 11:45:00
29816,2020-04-03 11:45:00
29815,2020-04-02 11:45:00
29803,2020-04-01 11:45:00
29798,2020-03-31 11:45:00
29797,2020-03-30 11:45:00
29795,2020-03-29 11:45:00
29794,2020-03-28 11:45:00
29790,2020-03-27 11:45:00
29788,2020-03-26 11:45:00
29785,2020-03-25 16:45:00
29784,2020-03-25 11:45:00
29783,2020-03-25 09:45:00
29781,2020-03-24 16:45:00
29779,2020-03-24 09:45:00
29767,2020-03-23 16:45:00
29763,2020-03-23 09:45:00
29761,2020-03-22 16:45:00
29759,2020-03-22 09:45:00
29757,2020-03-21 13:45:00
29754,2020-03-21 06:45:00
29753,2020-03-20 23:45:00
29752,2020-03-20 16:45:00
29751,2020-03-20 09:45:00
29750,2020-03-19 16:45:00
29748,2020-03-19 09:45:00
29746,2020-03-18 16:45:00
29744,2020-03-18 09:45:00
29742,2020-03-17 16:45:00
29739,2020-03-17 09:45:00
29738,2020-03-16 16:45:00
29734,2020-03-16 09:45:00
29729,2020-03-15 16:45:00
29728,2020-03-15 13:45:00
29727,2020-03-15 10:45:00
29725,2020-03-15 07:45:00
29703,2020-03-14 19:45:00
29701,2020-03-14 16:45:00
29699,2020-03-14 13:45:00
29698,2020-03-14 10:45:00
29695,2020-03-14 07:45:00
29692,2020-03-13 19:45:00
29691,2020-03-13 16:45:00
29690,2020-03-13 13:45:00
29688,2020-03-13 10:45:00
29687,2020-03-13 07:45:00
29686,2020-03-12 19:45:00
29685,2020-03-12 16:45:00
29684,2020-03-12 13:45:00
29674,2020-03-12 10:45:00
29668,2020-03-12 07:45:00
29666,2020-03-11 19:45:00
29664,2020-03-11 16:45:00
29659,2020-03-11 13:45:00
29658,2020-03-11 10:45:00
29654,2020-03-11 07:45:00
29652,2020-03-10 19:45:00
29650,2020-03-10 16:45:00
29649,2020-03-10 13:45:00
29647,2020-03-10 10:45:00
29645,2020-03-10 07:45:00
29642,2020-03-09 19:45:00
29640,2020-03-09 16:45:00
29638,2020-03-09 13:45:00
29637,2020-03-09 10:45:00
29636,2020-03-09 07:45:00
29601,2020-03-08 16:40:00
29599,2020-03-08 13:40:00
29596,2020-03-08 10:40:00
29595,2020-03-08 07:40:00
29594,2020-03-07 19:40:00
29593,2020-03-07 16:40:00
29590,2020-03-07 13:40:00
29588,2020-03-07 10:40:00
29585,2020-03-07 07:40:00
29582,2020-03-06 19:40:00
29579,2020-03-06 16:40:00
29577,2020-03-06 13:40:00
29574,2020-03-06 10:40:00
29572,2020-03-06 07:40:00
29569,2020-03-05 19:40:00
29567,2020-03-05 16:40:00
29560,2020-03-05 13:40:00
29558,2020-03-05 10:40:00
29553,2020-03-05 07:40:00
29551,2020-03-04 19:40:00
29550,2020-03-04 16:40:00
29547,2020-03-04 13:40:00
29544,2020-03-04 10:40:00
29541,2020-03-04 07:40:00
29538,2020-03-03 19:40:00
29536,2020-03-03 16:40:00
29534,2020-03-03 13:40:00
29530,2020-03-03 10:40:00
29524,2020-03-03 07:40:00
29520,2020-03-02 09:55:00
29518,2020-03-01 09:55:00
29485,2020-02-29 09:55:00
29476,2020-02-28 19:50:00
29474,2020-02-28 16:50:00
29473,2020-02-28 14:50:00
29468,2020-02-28 10:50:00
29462,2020-02-28 07:50:00
29459,2020-02-27 19:50:00
29458,2020-02-27 16:50:00
29457,2020-02-27 13:50:00
29456,2020-02-27 10:50:00
29455,2020-02-27 07:50:00
29452,2020-02-26 19:50:00
29450,2020-02-26 16:50:00
29449,2020-02-26 13:50:00
29447,2020-02-26 10:50:00
29444,2020-02-26 07:50:00
29442,2020-02-25 19:50:00
29437,2020-02-25 16:50:00
29434,2020-02-25 13:50:00
29430,2020-02-25 10:50:00
29428,2020-02-25 07:50:00
29408,2020-02-24 19:50:00
29407,2020-02-24 16:50:00
29405,2020-02-24 13:50:00
29404,2020-02-24 10:50:00
29403,2020-02-24 07:50:00
29402,2020-02-23 19:50:00
29401,2020-02-23 16:50:00
29395,2020-02-23 13:50:00
29394,2020-02-23 10:50:00
29393,2020-02-23 07:50:00
29365,2020-02-22 19:50:00
29362,2020-02-22 16:50:00
29360,2020-02-22 13:50:00
29359,2020-02-22 10:50:00
29353,2020-02-22 07:50:00
29350,2020-02-21 19:50:00
29349,2020-02-21 16:50:00
29347,2020-02-21 13:50:00
29346,2020-02-21 10:50:00
29343,2020-02-21 07:50:00
29340,2020-02-20 19:50:00
29338,2020-02-20 16:50:00
29336,2020-02-20 13:50:00
29332,2020-02-20 10:50:00
29327,2020-02-20 07:50:00
29326,2020-02-19 19:50:00
29324,2020-02-19 16:50:00
29323,2020-02-19 13:50:00
29322,2020-02-19 10:50:00
29321,2020-02-19 07:50:00
29318,2020-02-18 19:50:00
29317,2020-02-18 16:50:00
29316,2020-02-18 13:50:00
29312,2020-02-18 10:50:00
29307,2020-02-18 07:50:00
29304,2020-02-17 19:50:00
29302,2020-02-17 16:50:00
29300,2020-02-17 13:50:00
29298,2020-02-17 10:50:00
29297,2020-02-17 07:50:00
29295,2020-02-16 19:50:00
29294,2020-02-16 16:50:00
29289,2020-02-16 10:50:00
29288,2020-02-16 07:50:00
29247,2020-02-15 19:40:00
29246,2020-02-15 16:40:00
29244,2020-02-15 13:40:00
29241,2020-02-15 10:40:00
29237,2020-02-15 07:40:00
29236,2020-02-14 19:40:00
29231,2020-02-14 16:40:00
29229,2020-02-14 13:40:00
29226,2020-02-14 10:40:00
29224,2020-02-14 07:40:00
29221,2020-02-13 19:40:00
29218,2020-02-13 16:40:00
29213,2020-02-13 13:40:00
29211,2020-02-13 10:40:00
29204,2020-02-13 07:40:00
29202,2020-02-12 19:40:00
29201,2020-02-12 16:40:00
29199,2020-02-12 13:40:00
29198,2020-02-12 10:40:00
29196,2020-02-12 07:40:00
29194,2020-02-11 19:40:00
29191,2020-02-11 16:40:00
29189,2020-02-11 13:40:00
29187,2020-02-11 10:40:00
29181,2020-02-11 07:40:00
29177,2020-02-10 19:40:00
29175,2020-02-10 16:40:00
29171,2020-02-10 13:40:00
29168,2020-02-10 10:40:00
29166,2020-02-10 07:40:00
29162,2020-02-09 19:40:00
29160,2020-02-09 16:40:00
29159,2020-02-09 13:40:00
29158,2020-02-09 10:40:00
29157,2020-02-09 07:40:00
29156,2020-02-08 19:40:00
29155,2020-02-08 16:40:00
29154,2020-02-08 13:40:00
29151,2020-02-08 10:40:00
29148,2020-02-08 07:40:00
29115,2020-02-07 19:40:00
29113,2020-02-07 16:40:00
29110,2020-02-07 13:40:00
29108,2020-02-07 10:40:00
29105,2020-02-07 07:40:00
29104,2020-02-06 19:40:00
29102,2020-02-06 16:40:00
29098,2020-02-06 13:40:00
29095,2020-02-06 10:40:00
29094,2020-02-06 07:40:00
29092,2020-02-05 19:40:00
29087,2020-02-05 16:40:00
29085,2020-02-05 13:40:00
29082,2020-02-05 10:40:00
29081,2020-02-05 07:40:00
29078,2020-02-04 19:40:00
29076,2020-02-04 16:40:00
29066,2020-02-04 13:40:00
29056,2020-02-04 10:40:00
29047,2020-02-04 07:40:00
29041,2020-02-03 19:40:00
29038,2020-02-03 16:40:00
29032,2020-02-03 13:40:00
29029,2020-02-03 10:40:00
29024,2020-02-03 07:40:00
28987,2020-02-02 19:40:00
28985,2020-02-02 16:40:00
28981,2020-02-02 13:40:00
28980,2020-02-02 10:40:00
28979,2020-02-02 07:40:00
28976,2020-02-01 19:40:00
28975,2020-02-01 16:40:00
28973,2020-02-01 13:40:00
28971,2020-02-01 10:40:00
28970,2020-02-01 07:40:00
28968,2020-01-31 19:40:00
28965,2020-01-31 16:40:00
28962,2020-01-31 13:40:00
28951,2020-01-31 10:40:00
28946,2020-01-31 07:40:00
28941,2020-01-30 19:40:00
28940,2020-01-30 16:40:00
28938,2020-01-30 13:40:00
28935,2020-01-30 10:40:00
28930,2020-01-30 07:40:00
28925,2020-01-29 19:40:00
28921,2020-01-29 16:40:00
28919,2020-01-29 13:40:00
28915,2020-01-29 10:40:00
28914,2020-01-29 07:40:00
28913,2020-01-28 19:40:00
28910,2020-01-28 16:40:00
28907,2020-01-28 13:40:00
28905,2020-01-28 10:40:00
28900,2020-01-28 07:40:00
28898,2020-01-27 19:40:00
28897,2020-01-27 16:40:00
28889,2020-01-27 13:40:00
28882,2020-01-27 10:40:00
28872,2020-01-27 07:40:00
28836,2020-01-26 19:25:00
28835,2020-01-26 16:25:00
28834,2020-01-26 13:25:00
28833,2020-01-26 10:25:00
28830,2020-01-26 07:25:00
28828,2020-01-25 19:25:00
28826,2020-01-25 16:25:00
28821,2020-01-25 13:25:00
28820,2020-01-25 10:25:00
28816,2020-01-25 07:25:00
28815,2020-01-24 19:25:00
28814,2020-01-24 16:25:00
28813,2020-01-24 13:25:00
28811,2020-01-24 10:25:00
28810,2020-01-24 07:25:00
28806,2020-01-23 19:25:00
28803,2020-01-23 16:25:00
28796,2020-01-23 13:25:00
28792,2020-01-23 10:25:00
28791,2020-01-23 07:25:00
28790,2020-01-22 19:25:00
28789,2020-01-22 16:25:00
28787,2020-01-22 13:25:00
28781,2020-01-22 10:25:00
28776,2020-01-22 07:25:00
28775,2020-01-21 17:20:00
28773,2020-01-21 12:20:00
28770,2020-01-21 07:20:00
28768,2020-01-20 17:20:00
28761,2020-01-20 12:20:00
28753,2020-01-20 07:20:00
28748,2020-01-19 17:20:00
28745,2020-01-19 12:20:00
28718,2020-01-19 07:20:00
28714,2020-01-18 17:20:00
28711,2020-01-18 12:20:00
28706,2020-01-18 07:20:00
28704,2020-01-17 17:20:00
28702,2020-01-17 12:20:00
28696,2020-01-17 07:20:00
28694,2020-01-16 17:20:00
28690,2020-01-16 12:20:00
28686,2020-01-16 07:20:00
28684,2020-01-15 17:20:00
28681,2020-01-15 12:20:00
28675,2020-01-15 07:20:00
28670,2020-01-14 20:20:00
28663,2020-01-14 15:20:00
28660,2020-01-14 10:20:01
28611,2020-01-12 14:25:00
28608,2020-01-12 09:25:00
28606,2020-01-11 14:25:00
28604,2020-01-11 09:25:00
28602,2020-01-10 14:25:00
28596,2020-01-10 09:25:00
28594,2020-01-09 14:25:00
28592,2020-01-09 09:25:00
28591,2020-01-08 14:25:00
28589,2020-01-08 09:25:00
28587,2020-01-07 14:25:00
28585,2020-01-06 09:25:00
28580,2020-01-05 15:25:00
28578,2020-01-05 09:25:00
28563,2020-01-04 15:25:00
28555,2020-01-04 09:25:00
28554,2020-01-03 15:25:00
28553,2020-01-03 09:25:00
28551,2020-01-02 15:25:00
28548,2020-01-02 09:25:00
28540,2020-01-01 15:25:00
28538,2020-01-01 09:25:00
28535,2019-12-31 15:25:00
28532,2019-12-31 09:25:00
28531,2019-12-30 19:25:00
28530,2019-12-30 15:25:00
28529,2019-12-30 11:25:00
28527,2019-12-30 07:25:00
28526,2019-12-29 19:25:00
28524,2019-12-29 15:25:00
28520,2019-12-29 11:25:00
28507,2019-12-29 07:25:00
28502,2019-12-28 19:25:00
28499,2019-12-28 15:25:00
28498,2019-12-28 11:25:00
28496,2019-12-28 07:25:00
28495,2019-12-27 17:25:00
28493,2019-12-27 13:25:00
28490,2019-12-27 09:25:00
28489,2019-12-26 14:35:00
28488,2019-12-26 09:35:00
28471,2019-12-25 14:35:00
28470,2019-12-25 10:35:00
28461,2019-12-24 14:25:00
28458,2019-12-24 09:25:00
28456,2019-12-23 14:25:00
28454,2019-12-23 09:25:00
28447,2019-12-22 19:25:00
28440,2019-12-22 15:25:00
28436,2019-12-22 11:25:00
28434,2019-12-22 07:25:00
28428,2019-12-21 19:25:00
28426,2019-12-21 15:25:00
28422,2019-12-21 11:25:00
28419,2019-12-21 07:25:00
28414,2019-12-20 07:25:00
28410,2019-12-19 19:25:00
28408,2019-12-19 15:25:00
28407,2019-12-19 11:25:00
28405,2019-12-19 07:25:00
28402,2019-12-18 19:25:00
28400,2019-12-18 15:25:00
28398,2019-12-18 11:25:00
28396,2019-12-18 07:25:00
28394,2019-12-17 19:25:00
28392,2019-12-17 15:25:00
28388,2019-12-17 11:25:00
28385,2019-12-17 07:25:00
28384,2019-12-16 19:25:00
28383,2019-12-16 15:25:00
28380,2019-12-16 11:25:00
28368,2019-12-16 07:25:00
28365,2019-12-15 19:25:00
28364,2019-12-15 15:25:00
28363,2019-12-15 11:25:00
28362,2019-12-15 07:25:00
28360,2019-12-14 19:25:00
28358,2019-12-14 15:25:00
28350,2019-12-14 11:25:00
28348,2019-12-14 07:25:00
28312,2019-12-13 14:25:00
28308,2019-12-13 09:25:00
28300,2019-12-12 14:25:00
28292,2019-12-12 09:25:00
28286,2019-12-11 14:25:00
28284,2019-12-11 09:25:00
28279,2019-12-10 15:25:00
28267,2019-12-10 09:25:00
28260,2019-12-09 19:25:00
28258,2019-12-09 15:25:00
28256,2019-12-09 11:25:00
28250,2019-12-09 07:25:00
28246,2019-12-08 19:25:00
28244,2019-12-08 15:25:00
28243,2019-12-08 11:25:00
28240,2019-12-08 07:25:00
28239,2019-12-07 19:25:00
28238,2019-12-07 15:25:00
28234,2019-12-07 11:25:00
28230,2019-12-07 07:25:00
28229,2019-12-06 17:25:00
28226,2019-12-06 13:25:00
28224,2019-12-06 09:25:00
28199,2019-12-05 09:25:00
28191,2019-12-04 19:25:00
28188,2019-12-04 17:25:00
28187,2019-12-04 15:25:00
28183,2019-12-04 13:25:00
28181,2019-12-04 11:25:00
28179,2019-12-04 09:25:00
28177,2019-12-04 07:25:00
28176,2019-12-03 19:25:00
28175,2019-12-03 17:25:00
28173,2019-12-03 15:25:00
28169,2019-12-03 13:25:00
28166,2019-12-03 11:25:00
28162,2019-12-03 09:25:00
28161,2019-12-03 07:25:00
28160,2019-12-02 19:25:00
28159,2019-12-02 17:25:00
28157,2019-12-02 15:25:00
28155,2019-12-02 13:25:00
28154,2019-12-02 11:25:00
28152,2019-12-02 09:25:00
28151,2019-12-02 07:25:00
28148,2019-12-01 19:25:00
28147,2019-12-01 17:25:00
28146,2019-12-01 15:25:00
28144,2019-12-01 13:25:00
28143,2019-12-01 11:25:00
28142,2019-12-01 09:25:00
28140,2019-12-01 07:25:00
28123,2019-11-30 19:25:00
28122,2019-11-30 17:25:00
