Chapter ID,Movie Title,Release Year,Runtime,Budget,Box Office,Movie Chapter,Chapter Name,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place Name,Place Category
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,"This is where they died, Hermione. This is where he murdered them.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"You're Bathilda, aren't you?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"Hermione, she knew Dumbledore. She might have the sword. Besides, she's barely knee-high to a house-elf.  I think we can overpower her if it turns ugly.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"She's gaga, remember?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Here.  Let me do that.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Miss Bagshot?  Who is this man?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,His name.  Can you tell me his name?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"This is him, Hermione.  The one I saw in Gregorovitch's wandshop. The thief.  Miss Bagshot, who is he?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,She wants us to go upstairs.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,She wants me to go.  Alone.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,It's all right.  You stay here.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Lumos.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Yes.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,I still think we should've used Polyjuice Potion.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,"Harry, I think it's Christmas Eve! Listen...",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Yeah. I think they would.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Harry.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,No.  But look.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Did you know he had a sister?,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Lumos.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,"Ignotus... Hey, Har --",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,"Happy Christmas, Harry.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Harry...,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Someone's watching us.  By the gate.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,I don't think this is a good idea.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Muggles who've just been laying flowers on your parents' grave.,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
199,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,16,Godric's Hollow,Omigod.  Harry...,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"Harry, I'm not sure about this.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,There's something odd about her. And what's that smell?,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"You have a lovely house, Miss Bagshot.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,All right...,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Why?,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Harry...,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Harry!,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Confringo!,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,You are Potter?,Bathilda Bagshot,Human,Female,,,,,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,I have something for you...,Bathilda Bagshot,Human,Female,,,,,Godric's Hollow,Dwellings
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Yes.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,We got away.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Are you alright?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,You've outdone yourself this time.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Where are they?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"Who is he, Hermione?  The thief? Did Dumbledore know him?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Well?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"Tell me, Hermione.  Who is he?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"Hermione, I don't need to have read A History of Magic to know who Gellert Grindelwald is.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"Get to the hard part, Hermione.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,And Dumbledore believed in it?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,'For the Greater Good.'  What does that mean?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,"We're young, Hermione.  And here we are, risking our lives to fight against the very thing Dumbledore supported.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Where's my wand?  I'll take the watch.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,Hermione.  Where's my wand?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,It's done.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
200,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,17,Bathilda's Secret,It's done.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Leave me yours.  You get back in the warm.  And give me that.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,No...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Lumos! Accio Sword.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Diffindo.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Hermione...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,It was you!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,And the doe.  That was you as well.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,My Patronus is a stag.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,You didn't see anyone else?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"But I reckon whoever cast the doe, put the sword in that pool hoping we'd find it.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,See that?  It knows.  It's afraid. Do it.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,All the more reason.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Then why are you here?  Why did you come back?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,On three.  One.  Two.  Three. Take me inside...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"Stab it, Ron.  Now.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Don't listen to it.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Ron.  Don't listen to it!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Ron.  Stab it!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"We were better without you, happier without you.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Ron.  It lies!  Stab it!  STAB IT!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Your mother confessed that she would have preferred me as a son...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"Do it, Ron!  Kill it!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"After you left, she cried for a week.  She's like my sister.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,You've sort of made up for it tonight.  Getting the sword. Finishing off the Horcrux.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,That too.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Hermione!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Fine.  Actually... more than fine.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Um... I don't know?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,It's a long story.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,It's a long story.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Exactly how did you find us?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,It?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Knew what?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Keep talking 'bout that little ball of light touching your heart -- she'll come round.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Yeah...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Engorgio.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Reducio!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Nothing.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Sorry?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Jesus.  It was there too.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,Outside Gregorovitch's wand shop. on the alley wall...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
202,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,19,Lighting the Way Back,"Not still mad at him, are you?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
204,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,21,The Deathly Hallows,They've kidnapped Luna because he supported me.  He was just desperate.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
204,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,21,The Deathly Hallows,They exist.  The Hallows.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
204,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,21,The Deathly Hallows,"But he only wants the one, the last one.  That's what he's been looking for.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
204,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,21,The Deathly Hallows,"He knows where it is, You-Know- Who.  He'll have it by the end of the night.  He's found the Elder Wand.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
205,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,22,Snatchers Strike,Dudely.  Vernon Dudley.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
205,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,22,Snatchers Strike,The list is wrong.  I told you who I am --,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
205,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,22,Snatchers Strike,What did you put on me?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
205,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,22,Snatchers Strike,How long will it last?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Are -- you -- mental?,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"Well, yeah.  Bit obvious, I'd think.",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,No.  I reckoned it was you.,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Right.  Antlers.,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"No, I... I did think maybe I saw something -- when I was running -- over there --",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,Anything?,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"And we did, didn't we?",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
201,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ",976900000,18,Sword of Gryffindor,"What?  No.  Harry.  That thing's bad for me.  I can't handle it. I'm not making excuses for how I acted, but that thing affects me more than it affects you and Hermione.  It made me think stuff -- stuff I was thinking anyway, but it made everything worse.",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Forest of Dean,Other Magical Locations
